OBJECTID,PARID,LAND_VAL,BLDG_VAL,GlobalID
1139769,2301743,6080,50390,{200B79FF-A6C5-478F-B71D-235A2EAABC09}
1139770,2301744,31080,92620,{D71F58F1-5F5E-44EB-B4C7-2B42A891C961}
1139771,2301745,26840,88100,{C024496E-643A-4957-9E13-EB25B79E6C7A}
1139772,2301746,26780,64600,{B4497BAE-F4C0-497B-B79C-D0D0AF928295}
1139773,2301747,20120,99950,{04A6323A-89E0-449E-8474-420A73EBBBE8}
1139774,2301748,33000,152890,{D91B1DE6-82E1-4A8A-A8BD-CAC715431F61}
1139775,2301749,26380,104780,{A8873D68-B6BE-40AC-9889-10663AD786FB}
1139776,2301750,25880,102160,{2DD3BB8C-CBBC-492F-BE70-2B2F433E5C35}
1139777,2301751,23090,90580,{BD25F8FE-1A13-4070-A0F7-9D9BDE3E5273}
1139778,2301752,31550,81850,{503D885F-E714-44A8-9961-D992DB45E956}
1139779,2301754,30830,73420,{61E16163-3381-4626-9638-AAE2D8697E5B}
1139780,2301755,61150,156130,{CD4AEB2B-DD4A-4054-9834-9DCFE863F140}
1139781,2301756,27170,68920,{38F448CA-C912-4CB2-81C6-17A60BE5FA2F}
1139782,2301757,42450,64290,{88ADB3B2-8F34-4245-8007-727E33C6BB59}
1139783,2301758,26330,102190,{E65A8697-2681-48FA-952A-C1A8D7EF8B9E}
1139784,2301759,25320,129800,{E5604570-1AE1-4E62-81B3-07866EA6DF94}
1139785,2301760,32040,67300,{B414A4D6-AC97-4CE6-8044-073DD1B8E6C6}
1139786,2301762,57260,153480,{79A6267E-B65E-41E0-A2B1-BA0C215D9214}
1139787,2301763,26760,109440,{9D2B6C24-F79E-426C-8324-A098E1E1459E}
1139788,2301764,52840,56510,{1C4B4B6D-93EB-43D8-9AF4-265C38838C68}
1139789,2301765,1430,0,{89819D26-9234-4FB9-B33A-FA8E8AF464D1}
1139790,2301766,40950,70440,{02EC11E4-49F4-421D-A942-D32D4E7D61DB}
1139791,2301768,89690,152100,{F9B5ED9E-83D8-4A5F-82D8-32D2A23BEAD1}
1139792,2301769,33840,132630,{5C004A7F-27EC-4699-B38A-5BDDCE848914}
1139793,2301770,26640,60880,{21A72269-CFA6-4AD5-9BF3-A17AC562A119}
1139794,2301771,31390,98750,{2DBFF9F7-E909-4D74-AA87-8A3160D92815}
1139795,2301772,17460,0,{B0C9A05D-E061-4B5D-AFF6-6973B698DB71}
1139796,2301773,21150,102920,{C27FDF26-0E3F-4F46-9D57-EE12E6859B74}
1139797,2301774,41640,132310,{393A1725-F5FA-4A23-8AD2-7E6417B366FA}
1139798,2301775,27000,72570,{A4DA8369-B636-4F5F-92A8-6D8AA3C7BD69}
1139799,2301776,27660,104800,{A5B44654-C6FA-4360-916B-75BE7B90F032}
1139800,2301777,17760,66330,{4DE4FE39-FD5C-45C7-AA82-9FFC15D40770}
1139801,2301778,9630,0,{14074CF6-9B18-4CB0-BC00-E96DA95AF350}
1139802,2301779,26910,118710,{8F048683-8B0E-46AC-9AAC-6C2142D0369F}
1139803,2301780,33240,80270,{808D72C1-B6F7-4F64-98D9-0FD4A8C3D68A}
1139804,2301781,26890,104430,{EF282A2A-ECA3-4301-9C27-584D710904F7}
1139805,2301782,26430,90900,{CC49D563-7425-4A1F-BC64-7C06BDF915BF}
1139806,2301783,25830,83870,{FDE0D388-DEE5-4533-BF16-19F1742B3FC2}
1139807,2301784,80430,44760,{B0FAD153-A60F-4FFC-BDA8-4097D2F44864}
1139808,2301785,26540,124460,{8A681B4D-AC68-4ED4-B5AC-B9571ED9EB20}
1139809,2301786,18090,0,{41722EFE-92CC-4D0F-B74A-823D12FAEDA7}
1139810,2301787,50490,70290,{6E44AA0E-5ED7-4C17-A10B-85E6A2602EA5}
1139811,2301788,27500,0,{72721377-F2BC-4D8E-9B19-F4597984626A}
1139812,2301789,37470,49160,{E01F6B7C-75B9-4C44-BA5B-221D04A9B946}
1139813,2301790,31080,88320,{F4A31641-1941-496F-B2E6-B68C5B5376B9}
1139814,2301791,26050,122290,{6674879E-60D3-4F32-896F-E68D1D67C995}
1139815,2301792,26560,92120,{F9B79144-7F9C-4EDA-A0FF-781BF921F9EA}
1139816,2301793,27000,118070,{69DBCEB1-2301-4295-9CD2-D87D91956078}
1139817,2301794,20520,75860,{37053351-5360-47F9-8C9D-7D2460425BEB}
1139818,2301795,27000,79440,{49FAC271-B5E7-41C2-AF98-26A319D65CBF}
1139819,2301796,30480,86390,{D18E4ECF-C21F-4A2C-BDED-441804EDF593}
1139820,2301797,26780,138570,{BA35D5ED-CFBA-4246-B625-DF54EADDC4BC}
1139821,2301798,10770,0,{291092BD-C993-4F1D-A5EE-D9813A412EA3}
1139822,2301799,34630,119530,{81121600-E4CC-4DFF-8337-2153EFDDCFB8}
1139823,2301800,31390,85780,{54DCBDD3-889B-4920-88CE-BB232891670A}
1139824,2301801,25880,102600,{E97A395F-C3E8-4A9C-8493-8F92E6572C48}
1139825,2301804,15010,6530,{CC6BCED2-8E8E-480C-AA93-58A29BCF400B}
1139826,2301805,57040,76790,{682800BC-3581-4053-9EA9-690B4FAC7B47}
1139827,2301806,45650,90370,{BF3883CE-4082-4882-A916-48AEB5D61B0D}
1139828,2301807,24800,106240,{B1A7EB05-05C4-40E1-9417-324359387F55}
1139829,2301808,29490,73040,{BBB91169-1AA9-4B03-B602-38C891168E09}
1139830,2301809,7560,0,{C9515580-B003-4193-A61D-C1258A6A66BF}
1139831,2301810,16300,65220,{1EED01C7-1ED3-472D-8A4E-CF38423BE44D}
1139832,2301811,32180,134610,{237257CD-7429-4A40-8EEF-78078AEF2C8D}
1139833,2301812,31080,95400,{5BFBFC0D-3570-4423-8E27-8EE29A89DB7E}
1139834,2301813,41990,114690,{5603E210-8B41-4C00-A4A6-374C731DB8DC}
1139835,2301815,30440,103220,{AD9A51C7-6DAF-42A2-9C44-9493E256287C}
1139836,2301816,41910,45230,{AE3ED04B-5B5F-429D-8187-5C7401418920}
1139837,2301817,24530,96260,{659E8C79-0C32-4699-9133-B66EA5E82CB9}
1139838,2301818,38240,109600,{336FE107-7969-4CCC-80D3-1C504901A519}
1139839,2301819,21420,72240,{410E9F9E-F2B5-4568-8EC3-84903F451650}
1139840,2301820,29290,154740,{FF5679DC-8516-456F-A5FA-AEB8A86FF495}
1139841,2301821,26130,98740,{0F39EFEE-8F1B-4A45-8DED-672294F8A6BB}
1139842,2301822,23040,105070,{AC055A30-39D7-4DCB-8F52-DB390E440ABB}
1139843,2301823,4640,0,{93781828-191F-4263-A423-8ACA216B04A6}
1139844,2301824,21000,77410,{1D6A6F58-FC5F-41B0-8197-D47C09E9A4A1}
1139845,2301825,1820,0,{9C7556D1-E501-40A4-BB62-3E2C23C5ADD8}
1139846,2301826,18620,83510,{A12B1BBD-37CE-4240-A942-BE44CC10D829}
1139847,2301827,27900,74330,{F8E7E1DF-71B1-4243-B6CE-61467CE039BE}
1139848,2301828,26690,63860,{B94CDBFB-AF7F-4A3C-B9C8-22360C9223C2}
1139849,2301829,32180,114340,{8B88E92F-B291-4255-80E0-3EB309C97D9A}
1139850,2301830,11110,0,{937D6652-8632-43FF-A34C-CF1DFDC2C4B4}
1139851,2301831,7220,6650,{927C4FAD-E2F8-46DE-9C5B-ADE50C985917}
1139852,2301832,28000,83330,{4F123D6B-0CBA-49A8-990F-463AC0D0D342}
1139853,2301833,83750,225190,{E11766E9-A850-49EC-A972-73489B8AECD5}
1139854,2301834,34850,98390,{B5B0348E-AF2C-4E19-B88E-512522226779}
1139855,2301835,32180,96530,{52F37FCF-10F8-4EFA-8C4A-A06EFC6560AF}
1139856,2301836,32180,123480,{92AAC21E-5D3B-4050-AA7C-3D6029316A4E}
1139857,2301837,32180,144200,{942DB870-61C0-46A8-8BDD-88E336B63719}
1139858,2301838,34230,111380,{CB4CF92B-527A-4357-8239-DA7A7C0FBAB5}
1139859,2301839,26970,104420,{6B1A32FF-9C95-4EA2-BC00-01FCDD343C5A}
1139860,2301840,49010,63260,{705C58CC-2481-4858-9E5A-FC07D2A1BB0F}
1139861,2301841,2240,0,{FDC76D17-69AF-4239-BB49-E8393EFE5145}
1139862,2301842,18830,52670,{FF0DF017-8363-4927-ACDE-4BF11B672D93}
1139863,2301843,24890,83840,{F291A498-C202-4AAE-84D4-121F5AD600ED}
1139864,2301850,33410,81010,{23CDD008-4D13-46C7-992B-C48557CA2EC9}
1139865,2301851,33410,128930,{543A88A7-6820-4A4F-BA85-DD0F734DD534}
1139866,2301852,25920,132780,{3C1A7D23-D152-48A2-AE98-B882041C7C13}
1139867,2301853,26330,0,{98EAAD29-91B6-44D8-A6EE-BA5B0508000A}
1139868,2301854,26510,113740,{B48FA2C6-DDE6-434C-A3C9-3560D29A2CCD}
1139869,2301855,28300,81600,{2332521D-97B5-48C0-96FF-22F890825E5E}
1139870,2301856,55490,5510,{C178EE6C-7480-48E9-BFB0-B8DB78D684B4}
1140428,2302482,32180,92710,{429EF1B9-C657-4C55-88A3-814143D7F274}
1140429,2302483,24620,65220,{3282A147-B81F-4A26-B0EE-C26B839BF0E3}
1140430,2302485,26780,74100,{D6B54D56-5FFB-4921-857F-A1A8D6949CC3}
1140431,2302486,66000,49350,{F1DCFF82-5BB8-4A60-ABF9-B2EF6A8372DD}
1140432,2302487,35030,86910,{D222791D-B8F4-4CEA-95C2-D2D0988083D4}
1140433,2302488,26780,83820,{A23996DD-E889-4C7B-AFF9-D5A53086DB4D}
1140434,2302489,33610,98810,{91C0D714-CDC4-4C1D-8260-811016A0F33B}
1140435,2302490,42380,147300,{ABBB1F56-DE65-4EC3-A8AC-F34D7D13BBF2}
1140436,2302491,35640,82920,{7B7DFDB1-EE36-44BB-9729-99B08909F602}
1140437,2302492,30030,84200,{3BD8C884-DCB6-4079-AA53-F354BC6C96DE}
1140438,2302493,26640,94310,{1C9E9407-1FAD-4990-B7AB-3CE540783D02}
1140439,2302494,27680,101340,{DC20E9E6-545A-42E2-AAAE-FADA12CAAE54}
1140440,2302495,21380,82810,{EF3BA0F8-C833-439C-B7AA-2D0CE135E106}
1140441,2302496,19210,5600,{5361BBEB-86E4-420E-84F9-1FDAF103FA56}
1140442,2302497,33280,101260,{EB861891-CB72-448A-9310-A1203B0EF996}
1140443,2302498,36360,31190,{7A358D67-FAB6-4D15-B2E5-2758955271F6}
1140444,2302500,42000,44950,{FAEC0DA9-B6FB-4571-A49C-6304B73E6CAC}
1140445,2302501,38380,29840,{656922DD-8771-4957-9BB1-6C1408A21297}
1140446,2302502,27000,130350,{87A2E2EA-CE43-43F8-81D5-F49E9CE98807}
1140447,2302503,27450,91850,{E52B8675-71FE-48BE-A568-C67E98C5DC11}
1140448,2302504,27450,116560,{378FBC7F-6793-4553-8441-798387CCCFCA}
1140449,2302505,22500,77400,{61337B3B-5080-4650-8A78-9764AA8EEC45}
1140450,2302506,37580,74260,{829B8A00-9968-45D6-8558-CC63CEDB93B8}
1140451,2302507,26330,80100,{958F0AFA-BEF6-48B7-A7F0-883CD34460D0}
1140452,2302508,28450,91190,{87274348-6C02-4684-BD4B-4FA69BA94899}
1140453,2302509,27650,100350,{012A6C82-A492-4C83-8577-16411F0BDDAB}
1140454,2302510,25500,124520,{448D5DF0-DE95-4D81-9D9B-FC6F2B34616E}
1140455,2302511,54290,69800,{6CCA52E1-99C2-43D0-8DC6-1FC12C00D7A5}
1140456,2302512,25880,97390,{DB921A4D-E1CF-41C1-9A3A-07A6261406B7}
1140457,2302513,30200,82030,{A29F5AF5-1987-41B9-A15B-CA643F9D7255}
1140458,2302514,31870,89130,{15A1582F-7365-499E-B859-5ADE029BF6A8}
1140459,2302515,23210,0,{59A9318B-9F2C-47EA-A454-39BF529319FB}
1140460,2302516,5800,0,{A02C9D62-7B0F-4398-9833-39BF43616E7C}
1140461,2302517,24530,107010,{3674F19E-5FB5-4759-9F22-0534716E6388}
1140462,2302518,32180,150490,{EBA9BA23-76BF-40B5-9272-40335A3A0FA2}
1140463,2302519,33120,0,{F9984F2A-65B6-4F79-A0DE-A2380D8E48BF}
1140464,2302520,34430,40320,{8FD5B4F3-9FFA-4435-84DF-1D9C9EC0B0B5}
1140465,2302521,26780,83740,{CC3E651A-EC89-490B-B777-AC6DC6BD3C72}
1140466,2302522,40440,78190,{F6633C80-3371-44A3-914F-5865EB0055AF}
1140467,2302523,43650,97920,{17D20848-7E14-4F58-8312-DD55D61B7119}
1140468,2302524,26380,95760,{073FCB18-E2B1-4EB0-983C-23D02AFF82E8}
1140469,2302525,24530,88160,{1FF936FE-CF3E-4551-BA38-EA19EC269BE7}
1140470,2302526,27900,66930,{FF8A75D0-8C6C-4446-ABF3-970AECC271D4}
1140471,2302527,35780,66390,{6E95731E-AF77-415E-AEE3-F28CE880F63C}
1140472,2302528,32660,109200,{C3FE0047-9631-4078-84AC-B88FE0D431D2}
1140473,2302529,26970,108140,{780CA8BA-48FC-41E4-B49D-7800B439E277}
1140474,2302530,93230,168000,{B0846E42-1A9C-4B20-982A-1021E3A1D4A6}
1140475,2302531,25320,114180,{F1D6FD15-32A5-4B1E-AF26-60AD2E50765A}
1140476,2302532,27990,119480,{02E22AD5-3E60-450C-BF68-3272F11B107B}
1140477,2302533,25970,137050,{B73C9E97-45D5-46C1-8B10-1FE85F25B693}
1140478,2302534,62810,58160,{46116459-D572-430C-9EE3-682B57614DFE}
1140479,2302535,27450,82490,{9681EF0E-C829-4A9E-8F9C-BEE003BF5374}
1140480,2302536,26760,105330,{9921EA5E-8376-473C-91AF-DF3A7DD8738B}
1140481,2302537,100800,69100,{EF8EFAAC-0E74-410F-B37B-086265D74219}
1140482,2302538,59850,112530,{92D3C546-F9CF-46F6-8440-5CE0BEC5A1C0}
1140483,2302539,48240,76350,{EE777500-ACEC-4FB9-AA43-7E1E4DA9855E}
1140484,2302540,24890,99350,{1BFFF83C-A48B-4F98-B5A5-6F7B158F1FC6}
1140485,2302541,31410,132140,{A988019E-E3C0-409F-A7AA-B48476E7200B}
1140486,2302542,31670,107860,{829D9B85-64A7-422F-95F8-7A9D9385C23D}
1140487,2302543,5840,0,{83D72636-3AE7-45DF-85F0-799FB56FCDAB}
1140488,2302544,92350,89140,{64EB1D05-53E3-491A-9CAF-0721782AE712}
1140489,2302545,24110,110170,{0DC2CE92-52AF-49DE-A5A0-FAA179269BF7}
1140490,2302546,26330,96700,{90ECBCF8-E4A6-440C-8A6E-2C704C73EB1E}
1140491,2302547,32510,90050,{2F849F8E-E59B-4B51-ACC4-7F8D06E65802}
1140492,2302548,26330,85710,{B75E4A99-C9A3-4FF3-837C-3E86F2E8840E}
1140493,2302549,29980,105290,{322A5266-57EB-4C88-9D0C-EA71F42F8963}
1140494,2302550,26560,71830,{EE3E0069-D8B5-4388-B2D6-76051B269F5C}
1140495,2302551,32020,76600,{D4910A94-88B1-4C7B-8B1B-BAAECB3A5833}
1140496,2302552,35280,116470,{BCEB88D8-A694-4794-B032-4DC91ED815C5}
1140497,2302553,24200,103830,{B2A43925-D8AE-43E0-B941-620D6837A35C}
1140498,2302554,2890,0,{DA5F73E2-E09D-4F0F-9F83-B9D947D14C35}
1140499,2302555,27680,87730,{4BE25785-AAF8-4162-B8D8-DA56BE3728E6}
1140500,2302556,31370,128490,{4E1BBE15-7F91-4A5C-9B61-84EFF49A775B}
1140501,2302560,50190,93260,{C79AB396-42AD-4D14-BA6F-27F31F5240E9}
1140502,2302561,12870,5600,{8ED23D27-E96E-4F9A-8500-FB2F014ACCE6}
1140503,2302562,26330,97150,{3B69B3BA-C25B-4E5E-8E2D-1E2284EFBE18}
1140504,2302563,16070,0,{696BED6C-6466-4DB1-A0A2-0D0DF0DE7A08}
1140505,2302564,26780,122730,{85ED219B-45CA-4DE2-862E-16EE7EC8BE9A}
1140506,2302565,1830,0,{B12C4A72-DABC-4085-A0A9-2312095A02D2}
1140507,2302566,31080,101920,{46F4B54D-4AA1-41EF-BB0B-4159D03E6DDD}
1140508,2302567,35310,91190,{60B1FB6B-3E05-4736-BC10-1DE1C6D73CD8}
1140509,2302568,25030,88020,{DD35E008-2F17-432B-B370-5F8CC5A56869}
1140510,2302569,12510,0,{9A4742D5-A307-41CF-AD0B-A65B8FE3EB89}
1140511,2302570,27680,108480,{CACBB2D5-07E2-4773-8857-270D8530F012}
1140512,2302571,26250,108360,{5C886884-6575-4A8F-8BC7-97E4493B4767}
1140513,2302572,54810,42490,{7F540523-278B-405B-B2AF-24656F967301}
1140514,2302573,76310,112070,{4AB06AF2-4948-4D9C-989F-8A906E47B014}
1140515,2302574,77000,80680,{4BBAEF5B-4CE6-4468-B506-C156CBAE7581}
1140516,2302575,22550,103040,{69A021F6-537D-405D-9D03-8FE2C7A55533}
1140517,2302576,67940,77320,{D4204338-955A-4D6D-BD72-A4E8BA548260}
1140518,2302577,26400,95690,{A7335799-5AE8-4AD2-A1B7-4B193E70DD70}
1140519,2302580,54290,124610,{38E4DD10-DBA6-4EB5-83AF-498B258135C4}
1140520,2302582,50140,60060,{AD19E1E4-D09E-41C5-AA62-92A8F524A728}
1140521,2302583,250,2510,{39F287DB-0AFA-47C5-9118-9067C821F9D9}
1140522,2302584,4680,0,{98CFA375-3B9D-4A7A-B855-7257B81BA717}
1140523,2302585,3840,0,{FF2D4337-A91D-44B7-9E4D-803217F2A603}
1140524,2302586,28160,100790,{F3A1D9DE-F7A6-4BA5-BB1D-E7EEEE808919}
1140525,2302587,35260,55930,{1109F558-C886-4D40-B598-1B151A47646D}
1140526,2302588,22990,0,{2E353A28-B76A-46CB-96D4-78CD527CB6F0}
1140527,2302589,23650,51550,{01AC13CB-26C3-4495-81DB-7D57CB55C91A}
1140528,2302590,3960,0,{43A990F5-E39A-4B72-923F-3BB66DA4F3EF}
1140529,2302591,32720,0,{E204DB4E-098E-466B-A4D5-5CE71D9A3BEC}
1140530,2302592,32180,92060,{3556DAD7-26C4-4A71-A030-9EC2A4E51B5B}
1140531,2302593,27550,100900,{92644DBE-5A2D-4F05-9130-F8AD1DAEC588}
1140532,2302594,40240,116800,{F3B92053-2231-4915-BA04-80F9191BD57E}
1140533,2302595,29330,77900,{962A2A5D-EDA1-42E4-8B5D-BF4514258B5E}
1140534,2302596,28550,63760,{1D3F87E4-3689-4BEC-8CBA-3C9BF8E99942}
1140535,2302597,119330,101150,{41D5C126-CB70-4698-ADBC-C3A63332ACBA}
1140536,2302598,30970,72980,{C21A4D91-A3A7-4840-A465-DA706569E485}
1140537,2302599,24700,91920,{4F05BB69-86D3-4F0B-A551-709313339534}
1140538,2302600,21570,116610,{344B8705-9234-4DF5-ADE4-36CD7A4B104B}
1140539,2302601,1370,0,{23285680-3AAD-41E0-A90A-85B910B985D3}
1140540,2302603,18980,125750,{B4EB3814-FFC2-4B1F-9419-4F897BD78D3F}
1140541,2302605,43860,13110,{55511326-4D20-464C-A1C8-9A35E6B97449}
1140542,2302606,54150,445410,{0F7CDEF1-1405-4C01-8E49-B47D596C50FD}
1140543,2302607,80670,0,{7AA83929-FE90-421B-AC9B-AC6C392D4104}
1140544,2302608,27000,102300,{70722F0D-5130-448C-BFC7-E204D02006DB}
1140545,2302609,330,0,{57982F44-ED0E-46D9-99D9-163AF10B782A}
1140546,2302610,28410,70330,{C1000306-5534-4C67-B913-4B48BB2B3923}
1140547,2302611,36800,114050,{AF6FA7D1-646D-4539-9951-EE4949D50E66}
1140548,2302612,103320,0,{B608AE26-92E6-44E6-ACCF-31D7845829A3}
1140549,2302613,26200,111860,{2E0B69A4-7D6B-4C4B-AF79-C6A55522A416}
1140550,2302614,19390,113050,{BDEFBAF4-ADD1-4CCB-90D2-6F3F8A04569B}
1140551,2302615,24280,92030,{C4114B58-868C-4693-A992-FBAF5C0BFF98}
1140552,2302616,25960,0,{44615EB9-9D9A-432B-B904-5ABE075D114B}
1140553,2302617,112750,123820,{B5EC3831-70CF-4516-83A5-85E05DB63877}
1140554,2302620,31630,81120,{25157409-3C19-461F-A959-1695A23D5DB6}
1140555,2302623,27140,98130,{CB0C51EE-2627-48F2-937E-91BDB3C852C4}
1140556,2302624,65000,97360,{5E16069C-58F7-4209-8DBB-15C9DDBC89E5}
1140557,2302625,30800,65590,{3BF0AA82-B5DE-40CB-BDC4-08A6027EA2C9}
1140558,2302626,26630,113110,{8101BABC-BFD9-441D-AA68-2A628196843D}
1140559,2302627,26330,117870,{D0BEC5A4-B226-4742-8BED-931F3BA76475}
1140560,2302628,34760,71390,{ACFF3367-0481-4EDD-8C69-7861C6D30522}
1140561,2302629,31550,90160,{2A19CADD-6261-4D78-BB34-A961D6C4BC7B}
1140562,2302630,32110,0,{F9DE80AA-5138-479E-B80E-7DE0624712D6}
1140563,2302631,29570,59210,{70781C3F-98C5-4458-AA58-106BF2323767}
1140564,2302632,6570,0,{DED2DAB3-ED5F-4791-834C-EB2413A04E44}
1140565,2302633,6570,0,{73D42525-34E4-4C83-AFBC-64F4A6C15AF6}
1140566,2302634,31860,81100,{E562ECF3-88A0-4793-AD84-C5D84DF049A7}
1140567,2302635,43350,57800,{12EB0FDB-5EFA-43EC-811D-FA895047B3D8}
1141273,2303451,11910,1600,{E2414A1E-C57C-4361-A311-9013154E3EF9}
1141274,2303452,31790,109340,{0AF00171-BB6C-4716-9B33-5B68A318FEA0}
1141275,2303453,25040,52510,{95ED904D-54E4-49BF-ACD1-E23D17333DAC}
1141276,2303454,36360,101770,{1874E0FD-D43E-473C-814B-EAE72B608DE9}
1141277,2303455,26780,86510,{201BC7A3-C16F-48DF-A4B0-A69A759881A7}
1141278,2303456,1970,0,{950152DE-73B3-435A-9A85-D3E6F482343A}
1141279,2303457,9880,45580,{5169A53B-0567-4012-A289-0A51F3DB0C39}
1141280,2303458,84380,128590,{D26C548B-409B-44FC-85CD-0E9B8E7A6338}
1141281,2303460,31390,145210,{EF6AFB12-F5EE-461B-BBA2-A074F91C6C6D}
1141282,2303461,30530,65970,{292C8B77-1EB8-4BFF-919F-ECA6C6F43A0B}
1141283,2303462,2260,0,{CA0F8BB1-07E5-465A-B4F4-ECCFEA1588FE}
1141284,2303463,31200,0,{2B678327-34AF-4D89-9496-E3C455D1B96B}
1141285,2303464,34450,0,{EAA0E329-55BE-45B4-AE80-04D26B743A7F}
1141286,2303465,21180,63210,{0E68E062-4FC6-4E44-AE16-A6A6F6ECF543}
1141287,2303466,26690,31650,{2C2FECE1-2F66-4010-86B2-DDDD3C1F4C5C}
1141288,2303467,26330,121300,{48E8ED2D-3E22-42A1-83A2-4ADA6DA305B9}
1141289,2303468,41030,110620,{C7D7524A-1B57-40A8-9FAB-CAC38670B3B1}
1141290,2303469,32730,133060,{27AA74B9-E5DC-45A9-883C-5B90FC07A545}
1141291,2303470,48260,152070,{4FBF5B4A-3269-4201-8EA0-3175A6D7E75D}
1141292,2303471,27450,84500,{4927845D-1D89-4C7A-9C82-AEA27DFABE55}
1141293,2303472,57670,106040,{CDDE7E2A-AA57-4E93-AD0C-06F60085C16C}
1141294,2303473,31080,100070,{393CF8A3-BD06-4562-9876-EB3390A101F1}
1141295,2303474,26160,81610,{39F06AA6-64A9-4EC5-92ED-CDAEA7A45C2E}
1141296,2303475,26330,100970,{EAE6986B-9135-45D5-AEB1-2F04A8449965}
1141297,2303476,31390,89870,{0B6509B4-6446-45EC-B653-30CC1409FE75}
1141298,2303477,8530,0,{01CC1B09-9366-4D7B-9235-9073298E9C22}
1141299,2303478,22560,58640,{7B2E0AD5-F4C7-4AD7-B81C-51983B8BD926}
1141300,2303480,6850,7040,{9B7A1ABF-0065-454F-854D-E4BC3BE655C2}
1141301,2303481,1870,0,{BD0BC0B9-4390-439A-A2DF-4E00B5B9D041}
1141302,2303482,24530,102220,{2E387597-CEC5-4A3E-BC25-AC6A8752102C}
1141303,2303483,26780,59740,{87A80EBF-FD42-4429-99D4-0E08E82C0B47}
1141304,2303484,28260,113320,{75932737-434D-4FF6-AE58-5F92447404D1}
1141305,2303485,31630,100730,{FED17FC0-F5FA-4F8F-9BF2-367E2CBE8C94}
1141306,2303486,29120,60150,{3A1E0A41-5AFA-4E11-AA5F-870DF634AEE2}
1141307,2303487,18250,0,{FA98123C-1580-407A-B7AC-7E429C639E86}
1141308,2303488,26780,100270,{9F39760D-BD64-4F30-8BCD-041A47F74B2E}
1141309,2303489,34400,77300,{3C58553C-6375-4BE3-88D0-113E192E7C86}
1141310,2303490,73540,0,{2764AF31-6CB6-4829-ACCA-A23CA5536BC8}
1141311,2303491,66300,59410,{CFE83DEB-26BE-470A-A05B-DE01DC150597}
1141312,2303492,43700,28200,{223E5F4B-C8D1-4F2A-A11D-5F5147DCE9AF}
1141313,2303493,29390,93670,{3AB7B51A-A82B-4363-AA8D-200CBE6E2678}
1141314,2303494,25880,96780,{CBE2B4EB-6584-4DB5-BA5F-A9A324BA3610}
1141315,2303495,22050,0,{0D13618F-279B-4A20-B51D-AED2BFF07BCF}
1141316,2303496,33630,134330,{9C3D5B10-E1D0-411F-B0A0-727F2266AC5D}
1141317,2303497,40550,37420,{697FF8CE-E3B9-41BA-A116-86C59C695D9F}
1141318,2303498,23170,107390,{2A0CBA03-A8EA-4E82-92BB-C16102D7C446}
1141319,2303499,43700,138670,{45C2B83A-FC0A-4E1E-B19A-53A2A274653E}
1141320,2303500,32840,81160,{3F7A5806-8FA7-4CED-A81C-AE3BB6D8AD74}
1141321,2303501,27610,63790,{066AA4DB-AA95-4D59-A9F0-0B3449AD113C}
1141322,2303502,26780,70140,{93F45574-DFEB-4AAB-B5F5-BD449E6683C6}
1141323,2303503,38170,102640,{1B8D8651-731D-4A26-923D-3D7D1BB5F834}
1141324,2303504,9510,0,{1B717A65-1F40-42B3-B184-A617C0FFF5BA}
1141325,2303505,18530,69540,{D60DC0B8-154E-46E5-A4A5-2EBBA07AF46D}
1141326,2303506,9510,7370,{FC894A91-4936-434A-9DE4-B2E1530CCC94}
1141327,2303507,23260,55710,{A1602F4D-25A3-4223-8C6C-ACB7CA40D724}
1141328,2303510,29390,92570,{7DACA999-B7B8-425A-93F8-DEC20B847472}
1141329,2303511,44400,49910,{F5C6B05F-34AB-4F4E-BEFC-4DB11DED436E}
1141330,2303512,16070,0,{EA68B1DA-A4DF-482B-B761-9E9990DFA1D8}
1141331,2303513,26780,136620,{4275DE97-91A7-4DC7-BBA8-89439C954448}
1141332,2303514,17550,0,{BEE2720A-7080-46F0-8878-C63B38F37C92}
1141333,2303515,17550,0,{92279FA1-AFF9-4FF8-8C30-913C03DB8947}
1141334,2303516,25470,58610,{4E5EE40C-EA1A-4414-8A06-AFBC322EE49F}
1141335,2303517,26780,81590,{A7E14EED-0A5B-4883-A1A5-5C84FF3185AE}
1141336,2303518,41030,73800,{7F5E6A46-C6FC-4F93-8037-C019476D06F4}
1141337,2303519,26330,89720,{F9A8F280-2E5B-4DE6-AE14-B58D1232DE5E}
1141338,2303521,34040,101640,{C4D2D7A0-71CC-4874-8BC1-8BABABAA5B3E}
1141339,2303522,24890,89110,{AD204E02-966C-4748-B1AA-F8B2468E7847}
1141340,2303523,29800,37970,{D045942E-D467-427C-9899-0D9A2B9A5926}
1141341,2303524,55690,69280,{45EF1BE2-FD97-4967-A9A6-085294005F74}
1141342,2303525,26780,69530,{1B86B283-48C3-429F-B0AF-8A98FAA89DCA}
1141343,2303526,27450,106470,{575419F1-7876-494F-8093-77A03AB2775A}
1141344,2303527,32340,67410,{288A2EBB-8811-4FAD-A427-756F1D683410}
1141345,2303528,18640,50100,{187241CF-3576-45B1-8FE5-3D3D9FE2E8B3}
1141346,2303529,34560,113470,{2620D2F5-4FB7-4943-8391-22E5B52CF9E6}
1141347,2303530,26510,93510,{9478AC81-733A-4AAC-B327-16C23F194405}
1141348,2303531,139750,0,{DC7AC16E-711F-44D2-A57A-8C98B9247132}
